message,clean_text,label,label_id,URL,EMAIL,PHONE,url_count,email_count,phone_count
last chance 2 claim ur £150 worth of discount vouchers-text yes to 85023 now!savamob-member offers mobile t cs 08717898035. £3.00 sub. 16 . remove txt x or finish,last chance 2 claim ur 150 worth of discount vouchers text yes to 85023 now savamob member offers mobile t cs phonetoken 3 00 sub 16 remove txt x or finish,smishing,2,0,0,1,0,0,1
Last chance 2 claim ur £150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. £3.00 Sub. 16 . Remove txt X or STOP,last chance 2 claim ur 150 worth of discount vouchers text yes to 85023 now savamob member offers mobile t cs phonetoken 3 00 sub 16 remove txt x or stop,smishing,2,0,0,1,0,0,1
last chance 2 claim ur £150 worth of discount vouchers-text yes to 85023 now!savamob-member offers mobile t cs 08717898035. £3.00 sub. 16 . slay txt x or blockade,last chance 2 claim ur 150 worth of discount vouchers text yes to 85023 now savamob member offers mobile t cs phonetoken 3 00 sub 16 slay txt x or blockade,smishing,2,0,0,1,0,0,1
Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now!,last chance claim ur 150 worth of discount vouchers today text shop to 85023 now,smishing,2,0,0,0,0,0,0
"Last Chance! Claim ur £350 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ.",last chance claim ur 350 worth of discount vouchers today text shop to 85023 now savamob offers mobile t cs savamob pobox84 m263uz,smishing,2,0,0,0,0,0,0
loa!! homeowners + tenants welcome. cause you been previously refused? we can still help. call free 0800 1956669 or text back 'help',loa homeowners tenants welcome cause you been previously refused we can still help call free phonetoken or text back 'help',smishing,2,0,0,1,0,0,1
loa!! homeowners + tenants welcome. experience you been previously refused? we can still help. call free 0800 1956669 or text back 'help',loa homeowners tenants welcome experience you been previously refused we can still help call free phonetoken or text back 'help',smishing,2,0,0,1,0,0,1
loa!! homeowners + tenants welcome. experience you represent previously refused? we can still help. call free 0800 1956669 or text back 'help',loa homeowners tenants welcome experience you represent previously refused we can still help call free phonetoken or text back 'help',smishing,2,0,0,1,0,0,1
loa!! homeowners + tenants welcome. have you be previously refused? we can still help. call free 0800 1956669 or text back 'help',loa homeowners tenants welcome have you be previously refused we can still help call free phonetoken or text back 'help',smishing,2,0,0,1,0,0,1
loa!! homeowners + tenants welcome. have you exist previously refused? we can still help. call free 0800 1956669 or text back 'help',loa homeowners tenants welcome have you exist previously refused we can still help call free phonetoken or text back 'help',smishing,2,0,0,1,0,0,1
loa!! homeowners + tenants welcome. ingest you been previously refused? we can still help. call free 0800 1956669 or text back 'help',loa homeowners tenants welcome ingest you been previously refused we can still help call free phonetoken or text back 'help',smishing,2,0,0,1,0,0,1
loa!! homeowners + tenants welcome. ingest you embody previously refused? we can still help. call free 0800 1956669 or text back 'help',loa homeowners tenants welcome ingest you embody previously refused we can still help call free phonetoken or text back 'help',smishing,2,0,0,1,0,0,1
loa!! homeowners + tenants welcome. ingest you exist previously refused? we can still help. call free 0800 1956669 or text back 'help',loa homeowners tenants welcome ingest you exist previously refused we can still help call free phonetoken or text back 'help',smishing,2,0,0,1,0,0,1
loa!! homeowners + tenants welcome. possess you embody previously refused? we can still help. call free 0800 1956669 or text back 'help',loa homeowners tenants welcome possess you embody previously refused we can still help call free phonetoken or text back 'help',smishing,2,0,0,1,0,0,1
loa!! homeowners + tenants welcome. possess you exist previously refused? we can still help. call free 0800 1956669 or text back 'help',loa homeowners tenants welcome possess you exist previously refused we can still help call free phonetoken or text back 'help',smishing,2,0,0,1,0,0,1
"loan for any purpose £500 - £75,000. homeowners + tenants welcome. experience you been previously refused? we can still help. call free 0800 1956668",loan for any purpose 500 75 000 homeowners tenants welcome experience you been previously refused we can still help call free phonetoken,smishing,2,0,0,1,0,0,1
"loan for any purpose £500 - £75,000. homeowners + tenants welcome. experience you been previously refused? we can still help. call free 0800 1956669 or text back 'help'",loan for any purpose 500 75 000 homeowners tenants welcome experience you been previously refused we can still help call free phonetoken or text back 'help',smishing,2,0,0,1,0,0,1
"loan for any purpose £500 - £75,000. homeowners + tenants welcome. have you be previously refused? we can still help. call free 0800 1956669 or text back 'help'",loan for any purpose 500 75 000 homeowners tenants welcome have you be previously refused we can still help call free phonetoken or text back 'help',smishing,2,0,0,1,0,0,1
"loan for any purpose £500 - £75,000. homeowners + tenants welcome. have you been previously refused? we can still help. call free 0800 1956668",loan for any purpose 500 75 000 homeowners tenants welcome have you been previously refused we can still help call free phonetoken,smishing,2,0,0,1,0,0,1
"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",loan for any purpose 500 75 000 homeowners tenants welcome have you been previously refused we can still help call free phonetoken or text back 'help',smishing,2,0,0,1,0,0,1
"loan for any purpose £500 - £75,000. homeowners + tenants welcome. have you embody previously refused? we can still help. call free 0800 1956668",loan for any purpose 500 75 000 homeowners tenants welcome have you embody previously refused we can still help call free phonetoken,smishing,2,0,0,1,0,0,1
"loan for any purpose £500 - £75,000. homeowners + tenants welcome. ingest you been previously refused? we can still help. call free 0800 1956668",loan for any purpose 500 75 000 homeowners tenants welcome ingest you been previously refused we can still help call free phonetoken,smishing,2,0,0,1,0,0,1
"loan for any purpose £500 - £75,000. homeowners + tenants welcome. ingest you been previously refused? we can still help. call free 0800 1956669 or text back 'help'",loan for any purpose 500 75 000 homeowners tenants welcome ingest you been previously refused we can still help call free phonetoken or text back 'help',smishing,2,0,0,1,0,0,1
"loan for any purpose £500 - £75,000. homeowners + tenants welcome. ingest you constitute previously refused? we can still help. call free 0800 1956668",loan for any purpose 500 75 000 homeowners tenants welcome ingest you constitute previously refused we can still help call free phonetoken,smishing,2,0,0,1,0,0,1
"loan for any purpose £500 - £75,000. homeowners + tenants welcome. possess you exist previously refused? we can still help. call free 0800 1956669 or text back 'help'",loan for any purpose 500 75 000 homeowners tenants welcome possess you exist previously refused we can still help call free phonetoken or text back 'help',smishing,2,0,0,1,0,0,1
loans for any purpose even if you experience bad credit! tenants welcome. call noworriesloans.com on 08717111821,loans for any purpose even if you experience bad credit tenants welcome call urltoken on phonetoken,smishing,2,1,0,1,1,0,1
Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821,loans for any purpose even if you have bad credit tenants welcome call urltoken on phonetoken,smishing,2,1,0,1,1,0,1
loans for any purpose even if you receive bad credit! tenants welcome. call noworriesloans.com on 08717111821,loans for any purpose even if you receive bad credit tenants welcome call urltoken on phonetoken,smishing,2,1,0,1,1,0,1
